title,imdbId,tmdbId
Vicky and Her Mystery (2021),10945274,754067
Around the World in 80 Days (2021),10341040,753601
"Hardrock, Coco and Joe — The Three Little Dwarfs (1951)",0496313,258399
Christmas in Tattertown (1988),0268096,193970
Christmas Cracker (1963),0055849,143198
Noël Noël (2003),0392557,142135
Alias St. Nick (1935),0026054,46239
Hollywood Steps Out (1941),0033724,100310
Amazed By You (2018),6659930,540548
Monster & Me (2013),2333256,307713
Along Came Daffy (1947),0039144,237083
Seal Team (2021),8456190,823610
The Ten Commandments (2007),0955411,22331
Return to Christmas Creek (2018),9103028,554279
Meet Me in New York,15343524,874954
The Clue to Love (2021),14149740,793442
A Vineyard Romance (2021),14012034,790962
More Than Family (2020),13574232,626415
Three Wishes for Cinderella (2021),10147580,660262
Hotel Transylvania: Transformania (2022),9848626,585083
Timur and His Team (1976),1721110,38353
Chow Hound (1951),0043405,83749
Pippi Goes on Board (1969),0123111,40696
Match Made in Mistletoe (2021),14502376,854199
Bunyan and Babe (2017),0331314,435995
Pil's Adventures (2021),15091284,676705
Dreamworks Holiday Classics (2012),6979738,286488
A Christmas in Tennessee (2018),9101480,552016
The Ice Age Adventures of Buck Wild (2022),13634480,774825
Turning Red (2022),8097030,508947
Annie Live! (2021),14635982,846542
Home Team (2022),14592064,817648
Seethamma Vakitlo Sirimalle Chettu (2013),2198161,193197
The Tiger Rising (2022),1596557,793269
Pollyanna (1920),0011588,108988
Rescue Squad Mater (2008),1378123,56553
Don (2006),0798780,92979
Treasure Island (1971),0167326,135710
Fixing Up Christmas (2021),15205728,849452
Riverdance: The Animated Adventure (2021),10841088,756403
No Look Pass (2011),1744635,113201
Dog (2022),11252248,626735
Child of Kamiari Month (2021),13057626,628964
Forgotten Christmas (2019),9316574,579299
Tom and Jerry: Cowboy Up! (2022),15831226,892153
The Little Soldier (1947),0354806,162528
Birds Like Us (2017),3837842,451273
The Wolf and the Lion (2021),10945288,780382
Water Birds (1952),0045314,179184
The Gallopin' Gaucho (1928),0018925,113252
"Help, I Shrunk My Friends (2021)",11541220,751503
The Little Panda Fighter (2008),3216920,258722
Chop Kick Panda (2011),1977747,64282
A Car's Life: Sparky's Big Adventure (2006),1922537,258716
Car's Life 2 (2011),2219696,101923
The Witch (1906),0132179,196396
Scooby-Doo! and the Spooky Scarecrow (2013),3328418,286387
Sonic the Hedgehog 2 (2022),12412888,675353
Case of the Missing Hare (1942),0034585,101509
Erax (2022),17162512,929472
Fireheart (2022),8354218,778810
Rescued by Ruby (2022),11278476,921655
Cheaper by the Dozen (2022),6705162,691683
American Girl (2021),15620158,878987
My Brother Chases Dinosaurs (2019),7997966,593660
The Bad Guys (2022),8115900,629542
Pinocchio: A True Story (2021),8480678,597840
Captain Nova (2021),14915608,881957
When I Turned Nine (2004),0398663,132165
Better Nate Than Ever (2022),14696284,826953
Jessie and the Elf Boy (2022),14013304,948347
Better than Neil Armstrong (2019),10079882,610093
Checkered Ninja 2 (2021),13387604,778819
The Presence of Love (2022),16368004,933331
Love on Trend (2021),14200784,790963
"Love, Game, Match (2022)",14490594,912809
The Donkey King (2018),9141128,557132
10 Days Without Mom (2017),6629064,467525
"Snoopy Presents: It’s the Small Things, Charlie Brown (2022)",19316654,949580
Ardaas (2016),5565670,386587
Punjab 1984 (2014),3607198,276938
Iloinen Linnanmäki (1960),0133017,538041
I've Got to Sing a Torch Song (1933),0024167,161866
K-ON! The Movie (2011),1909796,120811
Queen of the Lake (1998),0145008,313750
Lightyear (2022),10298810,718789
Snoopy's Reunion (1991),0174221,69770
"It's Arbor Day, Charlie Brown (1976)",0074697,40489
My Sweet Monster (2022),9572006,576925
Oskar (2018),7468512,582112
Little Baby,8569206,690480
Riverside Mukolitta (2021),15181216,749927
Family Camp (2022),11535358,846528
SpaceBoy (2021),10689606,783731
Circus in the Circus (1976),0073728,341541
The Cherokee Kid (1996),0115875,56281
Chip 'n Dale: Rescue Rangers (2022),3513500,420821
Sneakerella (2022),10160886,756187
The Wind in the Willows (1987),0094326,75523
I Haven't Got a Hat (1935),0026510,100313
Hollywood Capers (1935),0026481,100308
Marmaduke (2022),8746404,678287
Fortune Favors Lady Nikuko (2021),13758684,781816
Ang Tanging Ina (2003),0368323,34825
Why We Ride (2013),2960470,224290
Ante... Sundaraniki! (2022),13528564,834654
A Witch's Tangled Hare (1959),0053447,83677
Exhibit (2021),14381030,598225
Summer Time: Travel Back (2021),16769394,599016
Kirikou and the Men and Women (2012),2425618,139649
Marcel the Shell with Shoes On (2022),15339456,869626
DC League of Super-Pets (2022),8912936,539681
100% Coco (2017),5803528,461590
Minions: The Rise of Gru (2022),5113044,438148
Chickenhare and the Hamster of Darkness (2022),12532368,778855
Auntie (2013),2930808,303162
Kung Food (2018),8769226,557499
Rabid Rider (2010),1714889,60823
Paws of Fury: The Legend of Hank (2022),4428398,366672
The Sea Beast (2022),9288046,560057
Matsumoto Fragment (1907),1226777,196462
Z-O-M-B-I-E-S 3 (2022),14301252,809107
The Great Ghost Rescue (2011),1185244,75862
Too Old for Fairy Tales (2022),15575356,939475
King Thrushbeard (1984),0087580,155908
Thank You (2022),13350066,902552
"Tytus, Romek and A'Tomek Versus the Thieves of Dreams (2002)",1171265,79632
Mister Blot's Triumph (2001),0367172,279562
The Club of Ugly Children (2019),9695404,549945
Tarzan's Revenge (1938),0030833,76089
Linoleum (2022),13483866,765904
Toolsidas Junior (2022),13623916,774806
Hiccups (2013),3755822,230767
The Flying Granny (2001),0263348,85213
Hannibal and Jerry (1997),0119251,116357
Busters verden (1984),0087013,21273
Buster's World (2021),14416450,839095
Pikachu's Vacation (1998),0210233,33376
Karthikeya (2014),3885714,300214
Secret Headquarters (2022),14001894,791155
Ta Ra Rum Pum (2007),0833553,14165
Immenhof - The Adventure of a Summer (2019),4493588,555877
Raksha Bandhan (2022),12834962,729700
Argument About Basia (1959),0052593,155440
Our Time (2022),11911818,969086
Shoot Paragon! (1970),0066202,249149
Travels of Mr. Blot (1986),0091772,78360
Badri (2000),0247945,80921
The Railway Children Return (2022),14592998,826680
Orsai (2019),8518464,622683
Mama’s Affair (2022),15244854,942171
The Day of Chocolate (2018),8389528,566364
Tad the Lost Explorer and the Curse of the Mummy (2022),14941698,676701
A Champion Heart (2018),4738912,500705
Eine Liebe später (2021),16606794,929073
Alone in Space (2018),5514344,527161
Undercover Angel (2017),7726196,493253
The Young Magician (1987),0092806,125069
Madballs: Escape from Orb! (1986),0374014,333034
Pinocchio (2022),4593060,532639
The House of the Lost on the Cape (2021),13404868,760758
Nuvve Kavali (2000),0348691,82200
Faces of Children (1925),0016491,87116
Drifting Home (2022),15494038,877957
Hocus Pocus 2 (2022),11909878,642885
Spirit Halloween: The Movie (2022),11426228,961427
Yamaleela (1994),0268042,82720
Yankee Doodle Daffy (1943),0036546,100390
Anne of Green Gables: The Good Stars (2017),6360810,494895
"Lyle, Lyle, Crocodile (2022)",14668630,830784
10 Truths About Love (2022),15483404,918177
How to Be a Perfect Person in Just Three Days (1983),0141249,390107
The Adventures of Goopy and Bagha (1969),0063023,135092
Goopy Bagha Feere Elo (1992),0457920,254557
Anne of Green Gables: Fire & Dew (2017),6490538,494903
The Curse of Bridge Hollow (2022),15289240,864959
Oink (2022),16445248,916423
Trick or Treat Scooby-Doo! (2022),21919270,1015724
Little Nicholas' Treasure (2021),15173948,740844
Paul's Promise (2022),13483160,1015990
Super Furball Saves the Future (2021),13371266,683361
Under Wraps 2 (2022),18070050,936061
Bert's Diary (2020),12182416,625552
Pettson and Findus: The Best Christmas Ever (2016),4764566,423516
Monster High: The Movie (2022),1447981,335795
My Father's Dragon (2022),9288748,560052
O Trapalhão nas Minas do Rei Salomão (1977),0139655,143550
"Simbad, O Marujo Trapalhão (1976)",0139614,409232
O Trapalhão na Ilha do Tesouro (1975),0201269,172519
"Robin Hood, O Trapalhão da Floresta (1974)",0236689,407528
Aladim e a Lâmpada Maravilhosa (1973),0200419,143559
Ali Babá e os Quarenta Ladrões (1972),0139008,143558
"Bonga, o Vagabundo (1969)",0139077,189883
The Bunglers in the Planet Wars (1978),0195360,42209
O Cinderelo Trapalhão (1979),0139119,172497
O Rei e os Trapalhões (1979),0079789,303651
Os Três Mosqueteiros Trapalhões (1980),0081653,172501
O Incrível Monstro Trapalhão (1980),0241567,143535
Os Vagabundos Trapalhões (1982),0139693,172514
Os Trapalhões na Serra Pelada (1982),0201270,143552
O Trapalhão na Arca de Noé (1983),0086469,274847
O Cangaceiro Trapalhão (1983),0139095,251356
Os Trapalhões e o Mágico de Oróz (1984),0139657,123568
A Filha dos Trapalhões (1984),0139210,309310
Os Trapalhões no Rabo do Cometa (1986),0139661,146536
Os Trapalhões e o Rei do Futebol (1986),0139658,181191
Os Trapalhões no Auto da Compadecida (1987),0139660,133009
Os Heróis Trapalhões - Uma Aventura na Selva (1988),0139361,100988
Os Trapalhões na Terra dos Monstros (1989),0139659,172435
Uma Escola Atrapalhada (1990),0139682,144060
Xuxa e os Trapalhões em O Mistério de Robin Hood (1990),0139467,146541
Os Trapalhões e a Árvore da Juventude (1991),0207166,133012
O Trapalhão e a Luz Azul (1999),0228964,128454
"Didi, the Treasure Raider (2006)",0497900,243463
O Cavaleiro Didi e a Princesa Lili (2006),1169137,146538
The Warrior Didi and the Ninja Lili (2008),1248882,231531
Os Saltimbancos Trapalhões: Rumo a Hollywood (2017),5709620,430840
The Flintstones Meet Rockula and Frankenstone (1979),0193166,99306
Reclaim (2022),13298522,769802
Uunchai (2022),15309708,1009432
The Wiggles: Space Dancing (2003),0368441,37494
The Wiggles: Whoo Hoo! Wiggly Gremlins! (2003),0481972,36580
Guillermo del Toro's Pinocchio (2022),1488589,555604
The Building (2005),0476282,227381
Slumberland (2022),13320662,668461
Blue's Big City Adventure (2022),15038118,939210
A Christmas Story Christmas (2022),17220704,929340
Disenchanted (2022),1596342,338958
Four Sisters and a Wedding (2013),3008034,205015
2037 (2022),21293272,833593
Strange World (2022),10298840,877269
Roald Dahl's Matilda the Musical (2022),3447590,668482
Puss in Boots: The Last Wish (2022),3915174,315162
Fantasy Football (2022),15035506,879513
Superworm (2022),14040072,912802
The High and the Flighty (1956),0049316,188754
Mickey's Magical Christmas: Snowed in at the House of Mouse (2001),0300195,21448
Prep & Landing: Naughty vs. Nice (2011),2069885,88096
Prep & Landing Stocking Stuffer: Operation: Secret Santa (2010),1754374,88212
Diary of a Wimpy Kid: Rodrick Rules (2022),15847828,897192
Mouse Wreckers (1949),0041661,118615
Night at the Museum: Kahmunrah Rises Again (2022),13623880,751741
Windstorm 3 (2017),5311972,422766
Scrooge: A Christmas Carol (2022),20917338,1001865
Christmas Child (2004),0346750,71312
The Claus Family 2 (2021),14384176,881180
"It's Your First Kiss, Charlie Brown (1977)",0076217,40484
Asterix & Obelix: The Middle Kingdom (2023),11210390,643215
Le Pupille (2022),20215392,974586
The Boss Baby: Christmas Bonus (2022),23546646,1045944
Betty Boop and Little Jimmy (1936),0027352,201147
To Spring (1936),0028389,202295
A Christmas Mystery (2022),22207152,987919
Mickey Saves Christmas (2022),22899102,1037929
Little Nicholas (2022),10290244,893366
Jingle Belle (2018),9058902,552011
Samyy Novyy god! (2020),13872780,597843
The House Without a Christmas Tree (1972),0068720,70393
A Christmas Tale (2021),14163772,779775
Hanukkah on Rye (2022),22307422,1028555
A Gingerbread Christmas (2022),21821424,1015190
Inspector Sun and the Curse of the Black Widow (2022),6661616,987750
"Happy New Year, Charlie Brown (1986)",0123099,51940
A First Farewell (2020),8779020,553821
Mr. Krueger's Christmas (1980),0081190,50941
Jim Button and the Wild 13 (2020),9839038,616180
The Amazing Maurice (2022),10473036,676710
"The Boy, the Mole, the Fox and the Horse (2022)",22667880,995133
How to Save the Immortal (2022),19811466,586352
Feng Shui (2012),2513344,265439
Christmas for Teddy (2022),21054736,1020969
Viktoria (2014),3400872,248142
Four Sisters Before the Wedding (2020),11867144,696209
All You Need Is Pag-ibig (2015),4697134,374020
"Jill, Joy and the Sleeping Clock (2018)",9140306,593797
Blueback (2022),14201576,807132
"Hi, Junior! (1971)",0121339,169081
Karla & Jonas (2010),1430094,48725
Father There Is Only One 3 (2022),16452664,975120
Jaya Jaya Jaya Jaya Hey (2022),22027654,931132
Ábel a rengetegben (1994),0126138,416852
Dog Gone (2023),15334430,858408
The Worst Witch (1986),0092239,24054
Kalyanam Kamaneeyam (2023),24224066,1061197
Fuzzbucket (1986),0286639,210103
Goodbye Jerome! (2022),16420918,914255
Walk for Me (2016),5757172,517920
Cider and Sunsets (2022),16357768,892869
Minions & More 1 (2022),22184976,1029119
Minions & More Volume 2 (2022),23382644,1045644
Guardians of Time (2022),10580188,913740
Puss in Boots (1968),3454556,160425
13: The Musical (2022),3975918,673271
VeggieTales: Sumo of the Opera (2004),0435507,275128
LEGO Star Wars Summer Vacation (2022),20784210,980804
Body Troopers (1996),0116681,56726
Snoopy: The Musical (1988),0174222,103782
Cheburashka (2022),16550628,751171
"Snoopy's Getting Married, Charlie Brown (1985)",0174220,40481
A Charlie Brown Valentine (2002),0283987,28069
"You're the Greatest, Charlie Brown (1979)",0080161,52446
The Lulus (2023),22039496,961725
"It's an Adventure, Charlie Brown (1983)",0123123,117314
Naadi Dosh (2022),20251716,988716
Vickida No Varghodo (2022),11138912,1004024
The Hullabaloos! (2022),13328854,683379
True Spirit (2023),2353868,739986
"Play It Again, Charlie Brown (1971)",0067587,55443
A Charlie Brown Celebration (1982),0173721,102973
"He's Your Dog, Charlie Brown (1968)",0063048,34228
Poor Rich Family (2020),11266956,678585
Mira (2022),15296186,864101
Bamse and the Thief City (2014),3129656,278769
My Father is a Chieftain (2022),19404382,591668
"What a Nightmare, Charlie Brown (1978)",0076911,55444
"Someday You'll Find Her, Charlie Brown (1981)",0174226,40482
"It's the Pied Piper, Charlie Brown (2000)",0203593,35020
The New Adventures of That Kiljunen Family (1990),0099931,593022
A Tiger With No Stripes (2018),10437072,621657
We Have a Ghost (2023),7798604,852096
Funny Things Happen Down Under (1965),0060439,384982
Mavka: The Forest Song (2023),6685538,459003
Snow Day (2022),23622516,1032412
The School of Magical Animals 2 (2022),13818742,926946
Herman the Circus Clown (2022),15029476,848677
Risto Räppääjä ja villi kone (2023),26697204,990938
Chang Can Dunk (2023),13650494,776098
The Adventures of Chuck & Huck (2022),22478010,800852
The Magic Flute (2022),8206398,818110
The Magician's Elephant (2023),2560092,776835
Bamse and the Volcano Island (2021),14631498,691091
Eva & Adam (2021),14749986,863647
A Slice of Chicago Romance (2022),15821952,884625
Mummies (2023),23177868,816904
Porky in the North Woods (1936),0028123,201993
The Little Mermaid (2023),5971474,447277
Return to Boggy Creek (1977),0078159,283885
The Super Mario Bros. Movie (2023),6718170,502356
Treasures of the Snow (1980),0129454,109183
Chupa (2023),14923260,736790
Table for Six (2022),21187542,851800
Beni Walks by Himself (1975),0295187,391277
"Mimoza, the Spoilt Child (1973)",0295439,439245
Taulant Wants a Sister (1984),0296233,478890
The Gift (1977),0372299,360542
Peacock (2005),0445506,11728
Miracle in Cell No. 7 (2022),11799822,665042
Motor Mania (1950),0042750,67129
Lion Down (1951),0043745,66993
Casey Bats Again (1954),0046835,160286
Peter Pan & Wendy (2023),5635026,420808
Spirited Away: Live on Stage (2023),26678995,1001196
Elemental (2023),15789038,976573
Johann Mouse (1953),0045937,68986
Paul Bunyan (1958),0052056,44293
The Pink Phink (1964),0058472,149193
Christmas on Mistletoe Farm (2022),20561114,1038627
Rally Road Racers (2023),8417168,1008102
Moomin and Midsummer Madness (2008),1194618,216718
Crater (2023),5264838,620705
The Fire Alarm (1935),0026358,202057
Fish Tales (1936),0027622,202282
Bingo Crosbyana (1936),0027362,196171
The Tiger's Nest (2022),7527028,654910
Легенды Орлёнка (2022),21446034,992247
Max Magician and the Legend of the Rings (2002),0360784,43408
The Lyin' Mouse (1937),0029177,219534
Love at the Shore (2017),6937070,465381
